 Keyword,FileName,Frequency
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1847-Polk.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1849-Taylor.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1850-Fillmore.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1851-Fillmore.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1852-Fillmore.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1854-Pierce.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1855-Pierce.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1856-Pierce.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1859-Buchanan.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1860-Buchanan.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1861-Lincoln.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1863-Lincoln.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1865-Johnson.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1867-Johnson.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1868-Johnson.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1870-Grant.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1871-Grant.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1872-Grant.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1875-Grant.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1878-Hayes.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1880-Hayes.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1881-Arthur.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1885-Cleveland.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1886-Cleveland.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1887-Cleveland.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1890-Harrison.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1892-Harrison.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1894-Cleveland.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1895-Cleveland.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1896-Cleveland.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1897-McKinley.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1898-McKinley.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1899-McKinley.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1900-McKinley.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1901-Roosevelt.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1902-Roosevelt.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1903-Roosevelt.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1904-Roosevelt.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1905-Roosevelt.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1906-Roosevelt.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1907-Roosevelt.txt,7
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1908-Roosevelt.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1909-Taft.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1910-Taft.txt,5
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1911-Taft.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1912-Taft.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1914-Wilson.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1915-Wilson.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1918-Wilson.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1919-Wilson.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1921-Harding.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1922-Harding.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1925-Coolidge.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1926-Coolidge.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1927-Coolidge.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1928-Coolidge.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1929-Hoover.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1930-Hoover.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1931-Hoover.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1935-FDRoosevelt.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1936-FDRoosevelt.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1941-FDRoosevelt.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1942-FDRoosevelt.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1943-FDRoosevelt.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1944-FDRoosevelt.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1945-FDRoosevelt.txt,6
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1946-Truman.txt,7
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1947-Truman.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1948-Truman.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1949-Truman.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1950-Truman.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1951-Truman.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1952-Truman.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Eisenhower.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1953-Truman.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1954-Eisenhower.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1958-Eisenhower.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1959-Eisenhower.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Eisenhower.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1961-Kennedy.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1962-Kennedy.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1963-Kennedy.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1965-LBJohnson.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1967-LBJohnson.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1968-LBJohnson.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1969-LBJohnson.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1970-Nixon.txt,5
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1971-Nixon.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1972-Nixon.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1973-Nixon.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1974-Nixon.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1976-Ford.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1977-Ford.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1978-Carter.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1979-Carter.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1980-Carter.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1981-Carter.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1982-Reagan.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1984-Reagan.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1985-Reagan.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1986-Reagan.txt,4
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1988-Reagan.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1990-HWBush.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1992-HWBush.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1993-Clinton.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1994-Clinton.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1997-Clinton.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1998-Clinton.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1999-Clinton.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2000-Clinton.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2001-Bush.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2003-Bush.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2004-Bush.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2006-Bush.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2007-Bush.txt,3
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2009-Obama.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2010-Obama.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2011-Obama.txt,2
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2012-Obama.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,1
 greatest,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2014-Obama.txt,1
 greatest nation,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1855-Pierce.txt,1
 greatest nation,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1993-Clinton.txt,1
 greatest nation,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2011-Obama.txt,1
 greatest nation,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,1
 greatest nation,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2014-Obama.txt,1
 greatest nation on earth,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1993-Clinton.txt,1
 greatest nation on earth,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2011-Obama.txt,1
 greatest nation on earth,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2013-Obama.txt,1
 greatest nation on earth,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\2014-Obama.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1790-Washington.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1791-Washington.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1792-Washington.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1793-Washington.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1794-Washington.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1795-Washington.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1796-Washington.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1797-Adams.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1799-Adams.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1800-Adams.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1801-Jefferson.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1802-Jefferson.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1803-Jefferson.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1805-Jefferson.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1809-Madison.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1811-Madison.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1812-Madison.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1813-Madison.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1814-Madison.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1815-Madison.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1817-Monroe.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1818-Monroe.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1819-Monroe.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1820-Monroe.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1821-Monroe.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1822-Monroe.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1823-Monroe.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1824-Monroe.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1825-Adams.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1826-Adams.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1827-Adams.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1828-Adams.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1829-Jackson.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1830-Jackson.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1831-Jackson.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1832-Jackson.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1833-Jackson.txt,12
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1834-Jackson.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1835-Jackson.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1836-Jackson.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1837-Buren.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1838-Buren.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1839-Buren.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1840-Buren.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1841-Tyler.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1842-Tyler.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1843-Tyler.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1844-Tyler.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1845-Polk.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1846-Polk.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1847-Polk.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1848-Polk.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1849-Taylor.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1850-Fillmore.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1851-Fillmore.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1852-Fillmore.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1853-Pierce.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1854-Pierce.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1855-Pierce.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1856-Pierce.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1857-Buchanan.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1858-Buchanan.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1859-Buchanan.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1860-Buchanan.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1861-Lincoln.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1862-Lincoln.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1863-Lincoln.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1864-Lincoln.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1865-Johnson.txt,4
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1866-Johnson.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1867-Johnson.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1868-Johnson.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1869-Grant.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1870-Grant.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1871-Grant.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1872-Grant.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1873-Grant.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1874-Grant.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1875-Grant.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1876-Grant.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1877-Hayes.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1878-Hayes.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1879-Hayes.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1880-Hayes.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1881-Arthur.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1882-Arthur.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1883-Arthur.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1884-Arthur.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1885-Cleveland.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1886-Cleveland.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1887-Cleveland.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1888-Cleveland.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1889-Harrison.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1890-Harrison.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1891-Harrison.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1892-Harrison.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1893-Cleveland.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1894-Cleveland.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1895-Cleveland.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1896-Cleveland.txt,17
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1897-McKinley.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1898-McKinley.txt,16
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1899-McKinley.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1900-McKinley.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1901-Roosevelt.txt,10
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1902-Roosevelt.txt,9
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1903-Roosevelt.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1904-Roosevelt.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1905-Roosevelt.txt,13
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1906-Roosevelt.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1907-Roosevelt.txt,11
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1908-Roosevelt.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1909-Taft.txt,17
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1910-Taft.txt,19
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1911-Taft.txt,19
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1912-Taft.txt,16
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1913-Wilson.txt,7
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1914-Wilson.txt,6
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1915-Wilson.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1916-Wilson.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1917-Wilson.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1918-Wilson.txt,12
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1919-Wilson.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1920-Wilson.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1921-Harding.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1922-Harding.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1923-Coolidge.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1925-Coolidge.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1926-Coolidge.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1927-Coolidge.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1928-Coolidge.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1929-Hoover.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1931-Hoover.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1932-Hoover.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1934-FDRoosevelt.txt,1
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1935-FDRoosevelt.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1936-FDRoosevelt.txt,5
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1937-FDRoosevelt.txt,2
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1938-FDRoosevelt.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1939-FDRoosevelt.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1940-FDRoosevelt.txt,8
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1942-FDRoosevelt.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1943-FDRoosevelt.txt,3
 hope,C:\Users\Shobeir\Desktop\Playground\Python\StateoftheUnion\1944-FDRoosevelt.txt,2
